17 1600851851 2493.800000 -1.000000 -101.000000 0.000000 0.000000
17 1600851852 2493.800000 -1.000000 -101.000000 0.000000 0.000000
17 1600851853 2493.800000 -1.000000 -101.000000 0.000000 0.000000
17 1600851854 2493.800000 -1.000000 -101.000000 0.000000 0.000000
17 1600851855 2493.800000 -1.000000 -101.000000 0.000000 0.000000
17 1600851856 4989.600000 -1.000000 -101.000000 0.000000 0.000000
17 1600851857 4989.600000 -1.000000 -101.000000 0.000000 0.000000
17 1600851858 4989.600000 -1.000000 -101.000000 0.000000 0.000000
17 1600851859 4989.600000 -1.000000 -101.000000 0.000000 0.000000
17 1600851860 4989.600000 -1.000000 -101.000000 0.000000 0.000000
17 1600851866 2494.800000 -1.000000 -101.000000 0.000000 0.000000
17 1600851867 2494.800000 -1.000000 -101.000000 0.000000 0.000000
17 1600851868 2494.800000 -1.000000 -101.000000 0.000000 0.000000
17 1600851869 2494.800000 -1.000000 -101.000000 0.000000 0.000000
17 1600851870 2494.800000 -1.000000 -101.000000 0.000000 0.000000
17 1600851871 4738.600000 -1.000000 -101.000000 0.000000 0.000000
17 1600851872 4738.600000 -1.000000 -101.000000 0.000000 0.000000
17 1600851873 4738.600000 -1.000000 -101.000000 0.000000 0.000000
17 1600851874 4738.600000 -1.000000 -101.000000 0.000000 0.000000
17 1600851875 4738.600000 -1.000000 -101.000000 0.000000 0.000000
17 1600851876 11972.000000 -1.000000 -101.000000 0.000000 0.000000
17 1600851877 11972.000000 -1.000000 -101.000000 0.000000 0.000000
17 1600851878 11972.000000 -1.000000 -101.000000 0.000000 0.000000
17 1600851879 11972.000000 -1.000000 -101.000000 0.000000 0.000000
17 1600851880 11972.000000 -1.000000 -101.000000 0.000000 0.000000
17 1600851886 4738.600000 -1.000000 -101.000000 0.000000 0.000000
17 1600851887 4738.600000 -1.000000 -101.000000 0.000000 0.000000
17 1600851888 4738.600000 -1.000000 -101.000000 0.000000 0.000000
17 1600851889 4738.600000 -1.000000 -101.000000 0.000000 0.000000
17 1600851890 4738.600000 -1.000000 -101.000000 0.000000 0.000000
17 1600851891 2494.600000 -1.000000 -101.000000 0.000000 0.000000
17 1600851892 2494.600000 -1.000000 -101.000000 0.000000 0.000000
17 1600851893 2494.600000 -1.000000 -101.000000 0.000000 0.000000
17 1600851894 2494.600000 -1.000000 -101.000000 0.000000 0.000000
17 1600851895 2494.600000 -1.000000 -101.000000 0.000000 0.000000
17 1600851896 4738.600000 -1.000000 -101.000000 0.000000 0.000000
17 1600851897 4738.600000 -1.000000 -101.000000 0.000000 0.000000
17 1600851898 4738.600000 -1.000000 -101.000000 0.000000 0.000000
17 1600851899 4738.600000 -1.000000 -101.000000 0.000000 0.000000
17 1600851900 4738.600000 -1.000000 -101.000000 0.000000 0.000000
17 1600851901 1579.200000 -1.000000 -101.000000 0.000000 0.000000
17 1600851902 1579.200000 -1.000000 -101.000000 0.000000 0.000000
17 1600851903 1579.200000 -1.000000 -101.000000 0.000000 0.000000
17 1600851904 1579.200000 -1.000000 -101.000000 0.000000 0.000000
17 1600851905 1579.200000 -1.000000 -101.000000 0.000000 0.000000
17 1600851906 1346.200000 -1.000000 -101.000000 0.000000 0.000000
17 1600851907 1346.200000 -1.000000 -101.000000 0.000000 0.000000
17 1600851908 1346.200000 -1.000000 -101.000000 0.000000 0.000000
17 1600851909 1346.200000 -1.000000 -101.000000 0.000000 0.000000
17 1600851910 1346.200000 -1.000000 -101.000000 0.000000 0.000000
17 1600851911 5849.800000 -1.000000 -101.000000 0.000000 0.000000
17 1600851912 5849.800000 -1.000000 -101.000000 0.000000 0.000000
