15 1600851851 0.800000 -1.000000 -101.000000 0.000000 0.000000
15 1600851852 0.800000 -1.000000 -101.000000 0.000000 0.000000
15 1600851853 0.800000 -1.000000 -101.000000 0.000000 0.000000
15 1600851854 0.800000 -1.000000 -101.000000 0.000000 0.000000
15 1600851855 0.800000 -1.000000 -101.000000 0.000000 0.000000
15 1600851856 1.600000 -1.000000 -101.000000 0.000000 0.000000
15 1600851857 1.600000 -1.000000 -101.000000 0.000000 0.000000
15 1600851858 1.600000 -1.000000 -101.000000 0.000000 0.000000
15 1600851859 1.600000 -1.000000 -101.000000 0.000000 0.000000
15 1600851860 1.600000 -1.000000 -101.000000 0.000000 0.000000
15 1600851866 0.800000 -1.000000 -101.000000 0.000000 0.000000
15 1600851867 0.800000 -1.000000 -101.000000 0.000000 0.000000
15 1600851868 0.800000 -1.000000 -101.000000 0.000000 0.000000
15 1600851869 0.800000 -1.000000 -101.000000 0.000000 0.000000
15 1600851870 0.800000 -1.000000 -101.000000 0.000000 0.000000
15 1600851871 1.200000 -1.000000 -101.000000 0.000000 0.000000
15 1600851872 1.200000 -1.000000 -101.000000 0.000000 0.000000
15 1600851873 1.200000 -1.000000 -101.000000 0.000000 0.000000
15 1600851874 1.200000 -1.000000 -101.000000 0.000000 0.000000
15 1600851875 1.200000 -1.000000 -101.000000 0.000000 0.000000
15 1600851876 3.200000 -1.000000 -101.000000 0.000000 0.000000
15 1600851877 3.200000 -1.000000 -101.000000 0.000000 0.000000
15 1600851878 3.200000 -1.000000 -101.000000 0.000000 0.000000
15 1600851879 3.200000 -1.000000 -101.000000 0.000000 0.000000
15 1600851880 3.200000 -1.000000 -101.000000 0.000000 0.000000
26 1600851871 0.800000 -1.000000 -101.000000 0.000000 0.000000
26 1600851872 0.800000 -1.000000 -101.000000 0.000000 0.000000
26 1600851873 0.800000 -1.000000 -101.000000 0.000000 0.000000
26 1600851874 0.800000 -1.000000 -101.000000 0.000000 0.000000
26 1600851875 0.800000 -1.000000 -101.000000 0.000000 0.000000
26 1600851876 1.600000 -1.000000 -101.000000 0.000000 0.000000
26 1600851877 1.600000 -1.000000 -101.000000 0.000000 0.000000
26 1600851878 1.600000 -1.000000 -101.000000 0.000000 0.000000
26 1600851879 1.600000 -1.000000 -101.000000 0.000000 0.000000
26 1600851880 1.600000 -1.000000 -101.000000 0.000000 0.000000
15 1600851886 1.200000 -1.000000 -101.000000 0.000000 0.000000
15 1600851887 1.200000 -1.000000 -101.000000 0.000000 0.000000
15 1600851888 1.200000 -1.000000 -101.000000 0.000000 0.000000
26 1600851886 0.800000 -1.000000 -101.000000 0.000000 0.000000
26 1600851887 0.800000 -1.000000 -101.000000 0.000000 0.000000
26 1600851888 0.800000 -1.000000 -101.000000 0.000000 0.000000
15 1600851889 1.200000 -1.000000 -101.000000 0.000000 0.000000
15 1600851890 1.200000 -1.000000 -101.000000 0.000000 0.000000
15 1600851891 0.800000 -1.000000 -101.000000 0.000000 0.000000
15 1600851892 0.800000 -1.000000 -101.000000 0.000000 0.000000
15 1600851893 0.800000 -1.000000 -101.000000 0.000000 0.000000
15 1600851894 0.800000 -1.000000 -101.000000 0.000000 0.000000
15 1600851895 0.800000 -1.000000 -101.000000 0.000000 0.000000
15 1600851896 1.600000 -1.000000 -101.000000 0.000000 0.000000
15 1600851897 1.600000 -1.000000 -101.000000 0.000000 0.000000
15 1600851898 1.600000 -1.000000 -101.000000 0.000000 0.000000
26 1600851889 0.800000 -1.000000 -101.000000 0.000000 0.000000
26 1600851890 0.800000 -1.000000 -101.000000 0.000000 0.000000
26 1600851896 2.000000 -1.000000 -101.000000 0.000000 0.000000
26 1600851897 2.000000 -1.000000 -101.000000 0.000000 0.000000
26 1600851898 2.000000 -1.000000 -101.000000 0.000000 0.000000
15 1600851899 1.600000 -1.000000 -101.000000 0.000000 0.000000
15 1600851900 1.600000 -1.000000 -101.000000 0.000000 0.000000
15 1600851901 0.600000 -1.000000 -101.000000 0.000000 0.000000
15 1600851902 0.600000 -1.000000 -101.000000 0.000000 0.000000
15 1600851903 0.600000 -1.000000 -101.000000 0.000000 0.000000
26 1600851899 2.000000 -1.000000 -101.000000 0.000000 0.000000
26 1600851900 2.000000 -1.000000 -101.000000 0.000000 0.000000
26 1600851901 1.400000 -1.000000 -101.000000 0.000000 0.000000
