25 1600851812 0.000000 0.000000 -101.000000 0.000000 0.000000
25 1600851813 0.000000 0.000000 -101.000000 0.000000 0.000000
25 1600851814 0.000000 0.000000 -101.000000 0.000000 0.000000
25 1600851815 0.000000 0.000000 -101.000000 0.000000 0.000000
25 1600851816 0.000000 0.000000 -101.000000 0.000000 0.000000
25 1600851817 0.000000 0.000000 -101.000000 0.000000 0.000000
25 1600851818 0.000000 0.000000 -101.000000 0.000000 0.000000
25 1600851819 0.000000 0.000000 -101.000000 0.000000 0.000000
25 1600851820 0.000000 0.000000 -101.000000 0.000000 0.000000
25 1600851821 0.000000 0.000000 -101.000000 0.000000 0.000000
25 1600851822 0.000000 0.000000 -101.000000 0.000000 0.000000
25 1600851823 0.000000 0.000000 -101.000000 0.000000 0.000000
25 1600851824 0.000000 0.000000 -101.000000 0.000000 0.000000
25 1600851825 0.000000 0.000000 -101.000000 0.000000 0.000000
25 1600851826 0.000000 0.000000 -101.000000 0.000000 0.000000
25 1600851827 0.000000 0.000000 -101.000000 0.000000 0.000000
25 1600851828 0.000000 0.000000 -101.000000 0.000000 0.000000
25 1600851829 0.000000 0.000000 -101.000000 0.000000 0.000000
25 1600851830 0.000000 0.000000 -101.000000 0.000000 0.000000
25 1600851831 0.000000 0.000000 -101.000000 0.000000 0.000000
25 1600851832 0.000000 0.000000 -101.000000 0.000000 0.000000
25 1600851833 0.000000 0.000000 -101.000000 0.000000 0.000000
25 1600851834 0.000000 0.000000 -101.000000 0.000000 0.000000
25 1600851835 0.000000 0.000000 -101.000000 0.000000 0.000000
25 1600851836 0.000000 0.000000 -101.000000 0.000000 0.000000
25 1600851837 0.000000 0.000000 -101.000000 0.000000 0.000000
25 1600851838 0.000000 0.000000 -101.000000 0.000000 0.000000
25 1600851839 0.000000 0.000000 -101.000000 0.000000 0.000000
25 1600851840 0.000000 0.000000 -101.000000 0.000000 0.000000
25 1600851841 0.000000 0.000000 -101.000000 0.000000 0.000000
25 1600851842 0.000000 0.000000 -101.000000 0.000000 0.000000
25 1600851843 0.000000 0.000000 -101.000000 0.000000 0.000000
25 1600851844 0.000000 0.000000 -101.000000 0.000000 0.000000
25 1600851845 0.000000 0.000000 -101.000000 0.000000 0.000000
25 1600851846 0.000000 0.000000 -101.000000 0.000000 0.000000
25 1600851847 0.000000 0.000000 -101.000000 0.000000 0.000000
25 1600851848 0.000000 0.000000 -101.000000 0.000000 0.000000
25 1600851849 0.000000 0.000000 -101.000000 0.000000 0.000000
25 1600851850 0.000000 0.000000 -101.000000 0.000000 0.000000
25 1600851851 4.000000 0.200000 0.800000 0.800000 -20.200000
25 1600851852 4.000000 0.200000 1.600000 1.600000 -20.200000
25 1600851853 4.000000 0.200000 2.400000 2.400000 -20.200000
25 1600851854 4.000000 0.200000 3.200000 3.200000 -20.200000
25 1600851855 4.000000 0.200000 4.000000 4.000000 -20.200000
25 1600851856 2.666667 0.600000 5.600000 5.600000 -20.200000
25 1600851857 2.666667 0.600000 7.200000 7.200000 -20.200000
25 1600851858 2.666667 0.600000 8.800000 8.800000 -20.200000
25 1600851859 2.666667 0.600000 10.400000 10.400000 -20.200000
25 1600851860 2.666667 0.600000 12.000000 12.000000 -20.200000
25 1600851861 0.000000 0.600000 12.000000 12.000000 -20.200000
25 1600851862 0.000000 0.600000 12.000000 12.000000 -20.200000
25 1600851863 0.000000 0.600000 12.000000 12.000000 -20.200000
25 1600851864 0.000000 0.600000 12.000000 12.000000 -20.200000
