13 1600851811 0.000141 0.200000 0.000141 0.000141 0.000000
13 1600851812 0.000141 0.200000 0.000141 0.000141 0.000000
13 1600851813 0.000141 0.200000 0.000141 0.000141 0.000000
13 1600851814 0.000141 0.200000 0.000141 0.000141 0.000000
13 1600851815 0.000141 0.200000 0.000141 0.000141 0.000000
13 1600851826 0.000108 0.200000 0.000108 0.000108 0.000000
13 1600851827 0.000108 0.200000 0.000108 0.000108 0.000000
13 1600851828 0.000108 0.200000 0.000108 0.000108 0.000000
13 1600851829 0.000108 0.200000 0.000108 0.000108 0.000000
13 1600851830 0.000108 0.200000 0.000108 0.000108 0.000000
13 1600851841 0.000164 0.200000 0.000164 0.000164 0.000000
13 1600851842 0.000164 0.200000 0.000164 0.000164 0.000000
13 1600851843 0.000164 0.200000 0.000164 0.000164 0.000000
13 1600851844 0.000164 0.200000 0.000164 0.000164 0.000000
13 1600851845 0.000164 0.200000 0.000164 0.000164 0.000000
13 1600851856 0.000142 0.200000 0.000142 0.000142 0.000000
13 1600851857 0.000142 0.200000 0.000142 0.000142 0.000000
13 1600851858 0.000142 0.200000 0.000142 0.000142 0.000000
13 1600851859 0.000142 0.200000 0.000142 0.000142 0.000000
13 1600851860 0.000142 0.200000 0.000142 0.000142 0.000000
13 1600851871 0.000049 0.200000 0.000049 0.000049 0.000000
13 1600851872 0.000049 0.200000 0.000049 0.000049 0.000000
13 1600851873 0.000049 0.200000 0.000049 0.000049 0.000000
13 1600851874 0.000049 0.200000 0.000049 0.000049 0.000000
13 1600851875 0.000049 0.200000 0.000049 0.000049 0.000000
13 1600851886 0.000070 0.200000 0.000070 0.000070 0.000000
13 1600851887 0.000070 0.200000 0.000070 0.000070 0.000000
13 1600851888 0.000070 0.200000 0.000070 0.000070 0.000000
13 1600851889 0.000070 0.200000 0.000070 0.000070 0.000000
13 1600851890 0.000070 0.200000 0.000070 0.000070 0.000000
13 1600851901 0.000066 0.200000 0.000066 0.000066 0.000000
29 1600851901 55.028873 0.200000 55.028873 55.028873 605.635372
13 1600851902 0.000066 0.200000 0.000066 0.000066 0.000000
29 1600851902 55.028873 0.200000 55.028873 55.028873 605.635372
13 1600851903 0.000066 0.200000 0.000066 0.000066 0.000000
29 1600851903 55.028873 0.200000 55.028873 55.028873 605.635372
13 1600851904 0.000066 0.200000 0.000066 0.000066 0.000000
29 1600851904 55.028873 0.200000 55.028873 55.028873 605.635372
13 1600851905 0.000066 0.200000 0.000066 0.000066 0.000000
29 1600851905 55.028873 0.200000 55.028873 55.028873 605.635372
